district_code,district_name,state_code,state_name,complex_code,court_name,est_code,cino,case_no,fil_no,fil_year,reg_no,reg_year,type_name,date_of_decision,date_of_filing,dt_regis,disp_name,disp_nature
4,Morigaon,6,Assam,101,"District and Sessions Judge,Morigaon",ASMR01,ASMR010009302019,209900000862019,761,2019,86,2019,POCSO Act,2020-03-19,2019-08-07,2019-08-07,TRANSFER,1
4,Morigaon,6,Assam,101,"Chief Judicial Magistrate,Morigaon",ASMR04,ASMR040035172018,200600004452018,103485,2018,445,2018,Complaint Case ( C R),2020-03-05,2018-07-12,2018-07-12,Disposed on Uncontest,36
4,Morigaon,6,Assam,101,"District and Sessions Judge,Morigaon",ASMR01,ASMR010004082015,206900000192015,349,2015,19,2015,Sessions ( Spl.),2015-07-15,2015-06-22,2015-06-22,Disposed on Uncontest,36
4,Morigaon,6,Assam,101,"District and Sessions Judge,Morigaon",ASMR01,ASMR010007522019,209900000642019,615,2019,64,2019,POCSO Act,2020-03-03,2019-07-01,2019-07-01,TRANSFER,1
4,Morigaon,6,Assam,101,"District and Sessions Judge,Morigaon",ASMR01,ASMR010010732017,209900000462017,860,2017,46,2017,POCSO Act,2018-04-23,2017-11-07,2017-11-07,Disposed on Uncontest,36
11,Jorhat,6,Assam,102,District and Sessions Judge,ASJR01,ASJR010003542019,209100000092019,186,2019,9,2019,Special Case,2019-08-29,2019-03-27,2019-03-27,Disposed of,30
11,Jorhat,6,Assam,102,District and Sessions Judge,ASJR01,ASJR010014392019,209100000872019,867,2019,87,2019,Special Case,2020-01-27,2019-12-23,2019-12-23,Disposed of,30
11,Jorhat,6,Assam,102,District and Sessions Judge,ASJR01,ASJR010012492018,209100000852018,754,2018,85,2018,Special Case,2020-03-07,2018-12-28,2018-12-28,Disposed of,30
11,Jorhat,6,Assam,102,District and Sessions Judge,ASJR01,ASJR010009162018,209100000752018,571,2018,75,2018,Special Case,2018-12-11,2018-09-13,2018-09-13,TRANSFER,1
11,Jorhat,6,Assam,102,District and Sessions Judge,ASJR01,ASJR010003432018,209100000202018,185,2018,20,2018,Special Case,2018-06-26,2018-04-05,2018-04-05,Disposed of,30
11,Jorhat,6,Assam,102,District and Sessions Judge,ASJR01,ASJR010004242017,206800001692017,300,2017,169,2017,Bail 439,2017-05-08,2017-05-06,2017-05-06,Disposed of,30
11,Jorhat,6,Assam,102,District and Sessions Judge,ASJR01,ASJR010009512019,209100000522019,558,2019,52,2019,Special Case,2019-09-20,2019-08-21,2019-08-21,Disposed of,30
11,Jorhat,6,Assam,102,District and Sessions Judge,ASJR01,ASJR010004302018,209100000332018,248,2018,33,2018,Special Case,2018-07-30,2018-04-26,2018-04-26,Disposed of,30
11,Jorhat,6,Assam,102,District and Sessions Judge,ASJR01,ASJR010001222018,209100000092018,69,2018,9,2018,Special Case,2018-05-05,2018-02-08,2018-02-08,Disposed of,30
11,Jorhat,6,Assam,102,District and Sessions Judge,ASJR01,ASJR010005272017,200300002022017,405,2017,202,2017,Bail 438,2017-06-29,2017-06-01,2017-06-01,Rejected,17
11,Jorhat,6,Assam,102,District and Sessions Judge,ASJR01,ASJR010011032018,209100000812018,622,2018,81,2018,Special Case,2018-10-29,2018-10-10,2018-10-10,Disposed of,30
11,Jorhat,6,Assam,102,Chief Judicial Magistrate,ASJR03,ASJR030026132019,200600001732019,2613,2019,173,2019,Complaint Case ( C R),2019-08-08,2019-08-07,2019-08-07,TRANSFER,1
